思い出す,おもいだす,nhớ lại,tư xuất,"で_る, だ_す, シュツ, スイ",Ra b&gt; là theo lối này.
輸出,しゅしゅつ,xuất khẩu,thâu xuất,"で_る, だ_す, シュツ, スイ",Ra b&gt; là theo lối này.
出席,しゅっせき,sự tham dự,xuất tịch,"で_る, だ_す, シュツ, スイ",Ra b&gt; là theo lối này.
提出,ていしゅつ,thông tin,đề xuất,"で_る, だ_す, シュツ, スイ",Ra b&gt; là theo lối này.
つくば市,つくばし,thành phố tsukuba,thị,"いち, シ",Mọi người đi đến chợ để mua sắm.
市長,しちょう,thị trưởng,thị trường,"いち, シ",Mọi người đi đến chợ để mua sắm.
市民,しみん,công dân,thị dân,"いち, シ",Mọi người đi đến chợ để mua sắm.
市役所,しやくしょ,toà thị chính,thị dịch sở,"いち, シ",Mọi người đi đến chợ để mua sắm.
年,とし,năm,niên,"いち, シ",Mọi người đi đến chợ để mua sắm.
市場,（しじょう）,thị trường,"thị tràng,trường","いち, シ",Mọi người đi đến chợ để mua sắm.
市場,（いちば）,thị trường,"thị tràng,trường","いち, シ",Mọi người đi đến chợ để mua sắm.
朝市,あさいち,chợ sáng,triều thị,"いち, シ",Mọi người đi đến chợ để mua sắm.
町,ちょう,thành phố,đinh,"まち, チョオ",Sử dụng được ruộng lúa (田) và các tuyến đường trong thị trấn
北山町,きたやままち,thành phố kitayama,"bắc san,sơn đinh","まち, チョオ",Sử dụng được ruộng lúa (田) và các tuyến đường trong thị trấn
町長,ちょうちょう,thị trưởng,đinh trường,"まち, チョオ",Sử dụng được ruộng lúa (田) và các tuyến đường trong thị trấn
町民,ちょうみん,dân tỉnh lỵ,đinh dân,"まち, チョオ",Sử dụng được ruộng lúa (田) và các tuyến đường trong thị trấn
城下町,じょうかまち,thị trấn castle,thành hạ đinh,"まち, チョオ",Sử dụng được ruộng lúa (田) và các tuyến đường trong thị trấn
港町,みなとまち,thành phố cảng,cảng đinh,"まち, チョオ",Sử dụng được ruộng lúa (田) và các tuyến đường trong thị trấn
村,むら,làng,thôn,"むら, ソン",Có một ngôi làng bên ngoài cái cây
田村さん,たむらさん,tôm phích bột,điền thôn,"むら, ソン",Có một ngôi làng bên ngoài cái cây
村長,そんちょう,trưởng làng,thôn trường,"むら, ソン",Có một ngôi làng bên ngoài cái cây
村民,そんみん,dân làng,thôn dân,"むら, ソン",Có một ngôi làng bên ngoài cái cây
農村,のうそん,nông thôn,nông thôn,"むら, ソン",Có một ngôi làng bên ngoài cái cây
市町村,しちょうそん,thành phố,thị đinh thôn,"むら, ソン",Có một ngôi làng bên ngoài cái cây
漁村,ぎょそん,làng chài,ngư thôn,"むら, ソン",Có một ngôi làng bên ngoài cái cây
雨,あめ,mưa,vũ,"あめ, あま, ウ",Chữ kanji này được tạo ra từ mây và những giọt mưa
梅雨,つゆ,mùa mưa,mai vũ,"あめ, あま, ウ",Chữ kanji này được tạo ra từ mây và những giọt mưa
大雨,おおあめ,mưa nặng hạt,đại vũ,"あめ, あま, ウ",Chữ kanji này được tạo ra từ mây và những giọt mưa
雨季,うき,mùa mưa,vũ quý,"あめ, あま, ウ",Chữ kanji này được tạo ra từ mây và những giọt mưa
暴風雨,あらし,bão,"bạo,bộc phong vũ","あめ, あま, ウ",Chữ kanji này được tạo ra từ mây và những giọt mưa
雨水,あまみず,nước mưa,vũ thủy,"あめ, あま, ウ",Chữ kanji này được tạo ra từ mây và những giọt mưa
電気,でんき,điện,điện khí,", デン",Trời thì đang mưa(雨) và sét đánh lên trên cánh đồng(田).
電車,でんしゃ,tàu điện,điện xa,", デン",Trời thì đang mưa(雨) và sét đánh lên trên cánh đồng(田).
電話,でんわ,điện thoại,điện thoại,", デン",Trời thì đang mưa(雨) và sét đánh lên trên cánh đồng(田).
電力,でんりょく,quyền lực,điện lực,", デン",Trời thì đang mưa(雨) và sét đánh lên trên cánh đồng(田).
電子辞書,でんしじしょ,từ điển điện tử,điện tử từ thư,", デン",Trời thì đang mưa(雨) và sét đánh lên trên cánh đồng(田).
電池,でんち,ắc quy,điện trì,", デン",Trời thì đang mưa(雨) và sét đánh lên trên cánh đồng(田).
停電,ていでん,cúp điện,đình điện,", デン",Trời thì đang mưa(雨) và sét đánh lên trên cánh đồng(田).
電源,でんげん,quyền lực,điện nguyên,", デン",Trời thì đang mưa(雨) và sét đánh lên trên cánh đồng(田).
車,くるま,xe hơi,xa,"くるま, シャ",Đây là thể hiện của một cái xe
電車,でんしゃ,tàu điện,điện xa,"くるま, シャ",Đây là thể hiện của một cái xe
自動車,じどうしゃ,xe hơi,tự động xa,"くるま, シャ",Đây là thể hiện của một cái xe
自転車,じてんしゃ,xe đạp,tự chuyển xa,"くるま, シャ",Đây là thể hiện của một cái xe
駐車場,ちゅうしゃじょう,đậu xe,"trú xa tràng,trường","くるま, シャ",Đây là thể hiện của một cái xe
救急車,きゅうきゅうしゃ,xe cứu thương,cứu cấp xa,"くるま, シャ",Đây là thể hiện của một cái xe
車いす,くるまいす,xe lăn,xa,"くるま, シャ",Đây là thể hiện của một cái xe
馬,いま,ngựa,mã,"うま, ま, バ",Đây là thể hiện của một con ngựa
子馬,こうま,ngựa con,tử mã,"うま, ま, バ",Đây là thể hiện của một con ngựa
馬小屋,うまごや,ổn định,mã tiểu ốc,"うま, ま, バ",Đây là thể hiện của một con ngựa
馬車,ばしゃ,xe ngựa,mã xa,"うま, ま, バ",Đây là thể hiện của một con ngựa
乗車,じょうしゃ,đi chơi,thừa xa,"うま, ま, バ",Đây là thể hiện của một con ngựa
競馬,くらべうま,đua ngựa,cạnh mã,"うま, ま, バ",Đây là thể hiện của một con ngựa
馬鹿,ばか,lừa gạt,mã lộc,"うま, ま, バ",Đây là thể hiện của một con ngựa
駅,えき,trạm,dịch,", エキ",Có con ngựa(馬) và người đang vác đồ ở nhà ga
東京駅,とうきょうえき,trạm tokyo,đông kinh dịch,", エキ",Có con ngựa(馬) và người đang vác đồ ở nhà ga
駅員,えきいん,trạm tiếp viên,dịch viên,", エキ",Có con ngựa(馬) và người đang vác đồ ở nhà ga
駅前,えきまえ,trạm,dịch tiền,", エキ",Có con ngựa(馬) và người đang vác đồ ở nhà ga
会社,かいしゃ,công ty,hội xã,"やしろ, シャ",Người cung cấp các thứ và cầu nguyện cho vụ mùa bội thu tại một cái  đền  b&gt;
社会,しゃかい,xã hội,xã hội,"やしろ, シャ",Người cung cấp các thứ và cầu nguyện cho vụ mùa bội thu tại một cái  đền  b&gt;
社長,しゃちょう,chủ tịch,xã trường,"やしろ, シャ",Người cung cấp các thứ và cầu nguyện cho vụ mùa bội thu tại một cái  đền  b&gt;
神社,じんじゃ,lăng,thần xã,"やしろ, シャ",Người cung cấp các thứ và cầu nguyện cho vụ mùa bội thu tại một cái  đền  b&gt;
社会学,しゃかいがく,xã hội học,xã hội học,"やしろ, シャ",Người cung cấp các thứ và cầu nguyện cho vụ mùa bội thu tại một cái  đền  b&gt;
社会主義,しゃかいしゅぎ,chủ nghĩa xã hội,xã hội chủ nghĩa,"やしろ, シャ",Người cung cấp các thứ và cầu nguyện cho vụ mùa bội thu tại một cái  đền  b&gt;
社,しゃ,lăng,xã,"やしろ, シャ",Người cung cấp các thứ và cầu nguyện cho vụ mùa bội thu tại một cái  đền  b&gt;
商社,しょうしゃ,công ty thương mại,thương xã,"やしろ, シャ",Người cung cấp các thứ và cầu nguyện cho vụ mùa bội thu tại một cái  đền  b&gt;
学校,がっこう,trường học,học giáo,", コオ",Cha(父) tôi đến trường để đón tôi.
高校,こうこう,trung học,cao giáo,", コオ",Cha(父) tôi đến trường để đón tôi.
中学校,ちゅうがっこう,trung học cơ sở,trung học giáo,", コオ",Cha(父) tôi đến trường để đón tôi.
小学校,しょうがっこう,trường tiểu học,tiểu học giáo,", コオ",Cha(父) tôi đến trường để đón tôi.
校長,こうちょう,hiệu trưởng,giáo trường,", コオ",Cha(父) tôi đến trường để đón tôi.
校舎,こうしゃ,xây dựng trường học,giáo xá,", コオ",Cha(父) tôi đến trường để đón tôi.
効果,こうか,hiệu ứng,hiệu quả,", コオ",Cha(父) tôi đến trường để đón tôi.
店,たな,cửa hàng,điếm,"みせ, テン","Ở quầy hàng,cà chua(トマト) đang được bày trên một cái hộp"
喫茶店,きっさてん,quán cà phê,khiết trà điếm,"みせ, テン","Ở quầy hàng,cà chua(トマト) đang được bày trên một cái hộp"
店員,てんいん,clerk,điếm viên,"みせ, テン","Ở quầy hàng,cà chua(トマト) đang được bày trên một cái hộp"
書店,しょてん,hiệu sách,thư điếm,"みせ, テン","Ở quầy hàng,cà chua(トマト) đang được bày trên một cái hộp"
売店,ばいてん,cửa hàng,mại điếm,"みせ, テン","Ở quầy hàng,cà chua(トマト) đang được bày trên một cái hộp"
店長,てんちょう,quản lý cửa hàng,điếm trường,"みせ, テン","Ở quầy hàng,cà chua(トマト) đang được bày trên một cái hộp"
本店,ほんだな,trụ sở chính,bổn điếm,"みせ, テン","Ở quầy hàng,cà chua(トマト) đang được bày trên một cái hộp"
支店,してん,chi nhánh,chi điếm,"みせ, テン","Ở quầy hàng,cà chua(トマト) đang được bày trên một cái hộp"
銀行,ぎんこう,ngân hàng,ngân hành,", ギン",Bạc thì không tốt như vàng(金).
銀,かね,bạc,ngân,", ギン",Bạc thì không tốt như vàng(金).
水銀,すいぎん,thủy ngân,thủy ngân,", ギン",Bạc thì không tốt như vàng(金).
銀色,ぎんいろ,bạc,ngân sắc,", ギン",Bạc thì không tốt như vàng(金).
銀河,ぎんが,thiên hà,ngân hà,", ギン",Bạc thì không tốt như vàng(金).
病気,びょうき,căn bệnh,bệnh khí,"やま_い, や_む, ビョオ, ヘイ",Một người ốm đang ngủ trong bệnh viện.
病院,びょういん,bệnh viện,bệnh viện,"やま_い, や_む, ビョオ, ヘイ",Một người ốm đang ngủ trong bệnh viện.
看病する,かんびょうする,nuôi dưỡng để,khán bệnh,"やま_い, や_む, ビョオ, ヘイ",Một người ốm đang ngủ trong bệnh viện.
急病,きゅうびょう,bệnh đột ngột,cấp bệnh,"やま_い, や_む, ビョオ, ヘイ",Một người ốm đang ngủ trong bệnh viện.
重病,じゅうびょう,bệnh nặng,trọng bệnh,"やま_い, や_む, ビョオ, ヘイ",Một người ốm đang ngủ trong bệnh viện.
病む,やむ,suy nhược,bệnh,"やま_い, や_む, ビョオ, ヘイ",Một người ốm đang ngủ trong bệnh viện.
病,いたずき,căn bệnh,bệnh,"やま_い, や_む, ビョオ, ヘイ",Một người ốm đang ngủ trong bệnh viện.
疾病,しっぺい,căn bệnh,tật bệnh,"やま_い, や_む, ビョオ, ヘイ",Một người ốm đang ngủ trong bệnh viện.
病院,びょういん,bệnh viện,bệnh viện,", イン",Họ đã khỏe (良) và rời bệnh viện ( tổ chức  b&gt;) để về nhà.
入院する,にゅういんする,nhập viện,nhập viện,", イン",Họ đã khỏe (良) và rời bệnh viện ( tổ chức  b&gt;) để về nhà.
大学院,だいがくいん,tốt nghiệp,đại học viện,", イン",Họ đã khỏe (良) và rời bệnh viện ( tổ chức  b&gt;) để về nhà.
大学院生,だいがくいんせい,sinh viên tốt nghiệp,"đại học viện sanh,sinh",", イン",Họ đã khỏe (良) và rời bệnh viện ( tổ chức  b&gt;) để về nhà.
退院する,たいいんする,xuất viện,thối viện,", イン",Họ đã khỏe (良) và rời bệnh viện ( tổ chức  b&gt;) để về nhà.
医院,いいん,dưỡng đường,y viện,", イン",Họ đã khỏe (良) và rời bệnh viện ( tổ chức  b&gt;) để về nhà.
病院,びょういん,bệnh viện,bệnh viện,", イン",Họ đã khỏe (良) và rời bệnh viện ( tổ chức  b&gt;) để về nhà.
休む,やすむ,còn lại,hưu,"やす_む, キュウ",Một người đang nghỉ dưới cái cây(木).
休み,やすみ,ngày nghỉ,hưu,"やす_む, キュウ",Một người đang nghỉ dưới cái cây(木).
夏休み,なつやすみ,kỳ nghỉ hè,hạ hưu,"やす_む, キュウ",Một người đang nghỉ dưới cái cây(木).
昼休み,ひるやすみ,ăn trưa,trú hưu,"やす_む, キュウ",Một người đang nghỉ dưới cái cây(木).
休日,きゅうじつ,ngày nghỉ,hưu nhật,"やす_む, キュウ",Một người đang nghỉ dưới cái cây(木).
休講,きゅうこう,bài giảng hủy,hưu giảng,"やす_む, キュウ",Một người đang nghỉ dưới cái cây(木).
定休日,ていきゅうび,kỳ nghỉ thường xuyên,định hưu nhật,"やす_む, キュウ",Một người đang nghỉ dưới cái cây(木).
走る,はしる,chạy,tẩu,"はし_る, ソオ",Tôi  chạy  ngay cả khi tôi đang bị phủ đất (土).
ご馳走,ごちそう,tiệc, tẩu,"はし_る, ソオ",Tôi  chạy  ngay cả khi tôi đang bị phủ đất (土).
脱走,だっそう,sự đào ngũ,thoát tẩu,"はし_る, ソオ",Tôi  chạy  ngay cả khi tôi đang bị phủ đất (土).
闘争,とうそう,cuộc tranh đấu,đấu tranh,"はし_る, ソオ",Tôi  chạy  ngay cả khi tôi đang bị phủ đất (土).
走行,そうこう,du lịch,tẩu hành,"はし_る, ソオ",Tôi  chạy  ngay cả khi tôi đang bị phủ đất (土).
暴走族,ぼうそうぞく,xe máy gang,"bạo,bộc tẩu tộc","はし_る, ソオ",Tôi  chạy  ngay cả khi tôi đang bị phủ đất (土).
師走,しはす,tháng 12 âm lịch,sư tẩu,"はし_る, ソオ",Tôi  chạy  ngay cả khi tôi đang bị phủ đất (土).
起きる,おきる,đứng dậy,khởi,"お_きる, おこ_る, キ",Tôi sẽ chạy(走) bởi vì tôi thức dậy muộn.
起こす,おこす,nâng cao,khởi,"お_きる, おこ_る, キ",Tôi sẽ chạy(走) bởi vì tôi thức dậy muộn.
起こる,おこる,xảy ra,khởi,"お_きる, おこ_る, キ",Tôi sẽ chạy(走) bởi vì tôi thức dậy muộn.
